date,max_temperature,avg_hourly_temperature,avg_temperature,min_temperature,max_humidex,min_windchill,max_relative_humidity,avg_hourly_relative_humidity,avg_relative_humidity,min_relative_humidity,max_dew_point,avg_hourly_dew_point,avg_dew_point,min_dew_point,max_wind_speed,avg_hourly_wind_speed,avg_wind_speed,min_wind_speed,max_wind_gust,wind_gust_dir_10s,max_pressure_sea,avg_hourly_pressure_sea,avg_pressure_sea,min_pressure_sea,max_pressure_station,avg_hourly_pressure_station,avg_pressure_station,min_pressure_station,max_visibility,avg_hourly_visibility,avg_visibility,min_visibility,max_health_index,avg_hourly_health_index,avg_health_index,min_health_index,heatdegdays,cooldegdays,growdegdays_5,growdegdays_7,growdegdays_10,precipitation,rain,snow,snow_on_ground,sunrise,sunset,daylight,sunrise_f,sunset_f,min_uv_forecast,max_uv_forecast,min_high_temperature_forecast,max_high_temperature_forecast,min_low_temperature_forecast,max_low_temperature_forecast,solar_radiation,max_cloud_cover_4,avg_hourly_cloud_cover_4,avg_cloud_cover_4,min_cloud_cover_4,max_cloud_cover_8,avg_hourly_cloud_cover_8,avg_cloud_cover_8,min_cloud_cover_8,max_cloud_cover_10,avg_hourly_cloud_cover_10,avg_cloud_cover_10,min_cloud_cover_10
2018-01-26,-13.4,-18.58,-18.2,-23,,-33,75,67.2,66.5,58,-19.7,-23.3,-23.3,-26.9,26,14.96,14.5,3,33,23,103.9,103.67,103.6,103.3,102.94,102.68,102.64,102.33,48300,36200,36200,24100,,,,,36.2,0,0,0,0,0,,,56,07:17:00,16:38:00,9.35,7.28,16.63,,,-13,-13,-15,-13,8319,,,,,7,2.1,3.5,0,,,,
2018-01-25,-14.5,-17.46,-17.89,-21.3,,-32,73,64.8,64.5,56,-20.9,-22.6,-22.9,-25,31,21,21.5,12,37,27,103.2,102.64,102.6,102,102.23,101.64,101.62,101.01,48300,34520.8,36200,24100,,,,,35.9,0,0,0,0,0,,,56,07:18:00,16:37:00,9.32,7.3,16.62,,,-15,-15,-22,-22,8412,,,,,3,1.1,1.5,0,,,,
2018-01-24,-5.1,-9.91,-11.25,-17.4,,-26,92,71.6,75.5,59,-7.5,-14.2,-14.7,-21.9,42,23.21,21.5,1,54,27,101.9,100.85,100.75,99.6,100.96,99.89,99.83,98.69,40200,21129.2,20900,1600,,,,,29.2,0,0,0,0,1.3,,,57,07:19:00,16:35:00,9.27,7.32,16.58,,,-9,-9,-20,-19,6891,,,,,8,4.9,4.5,1,,,,
2018-01-23,-5.7,-7.65,-7.75,-9.8,,-21,91,86.5,87,83,-7.3,-9.5,-9.6,-11.8,48,35.29,26,4,56,6,102.3,100.81,101,99.7,101.32,99.86,100.03,98.75,24100,8158.3,12550,1000,,,,,25.8,0,0,0,0,20,,,67,07:20:00,16:34:00,9.23,7.33,16.57,,,-4,-4,-5,-4,870,,,,,8,7.2,5,2,,,,
2018-01-22,-7.1,-9.34,-10.05,-13,,-21,85,64,68.5,52,-12,-15,-14.6,-17.1,44,21.12,24,4,54,7,103.2,102.87,102.75,102.3,102.21,101.9,101.79,101.38,48300,23812.5,24750,1200,,,,,28.1,0,0,0,0,2.9,,,51,07:20:00,16:33:00,9.22,7.33,16.55,,,-10,-8,-11,-9,6476,,,,,8,7.1,6.5,5,,,,
2018-01-21,-7.1,-10.27,-11.75,-16.4,,-22,81,61.9,66,51,-14.6,-16.4,-16.4,-18.1,20,11.33,10.5,1,30,30,102.6,102.15,102,101.4,101.66,101.19,101.07,100.48,48300,34183.3,36200,24100,,,,,29.8,0,0,0,0,0,,,51,07:21:00,16:31:00,9.17,7.35,16.52,,,-8,-8,-12,-11,6303,,,,,8,5.9,4.5,1,,,,
2018-01-20,3,-0.85,-3.3,-9.6,,-13,94,74,77,60,-0.7,-5,-7,-13.2,40,22,23,6,52,28,101.4,100.17,100.45,99.5,100.41,99.24,99.51,98.61,48300,17779.2,25750,3200,,,,,21.3,0,0,0,0,3.1,,,55,07:22:00,16:30:00,9.13,7.37,16.5,,,2,2,-15,-14,1420,,,,,8,6.9,5,2,,,,
2018-01-19,-2,-4.5,-5.5,-9,,-12,94,89.2,90,86,-3.6,-6,-5.7,-7.8,23,12.25,14.5,6,,,101.2,100.99,100.75,100.3,100.26,100.04,99.82,99.38,12900,7916.7,8850,4800,,,,,23.5,0,0,0,0,0.5,,,52,07:23:00,16:28:00,9.08,7.38,16.47,,,-3,-3,-4,-3,1630,,,,,8,8,7.5,7,,,,
2018-01-18,-4.1,-6.29,-9.05,-14,,-15,93,83.8,85,77,-7.3,-8.6,-9,-10.7,30,18.29,18.5,7,35,25,101.4,101.18,101.25,101.1,100.46,100.23,100.29,100.12,16100,10283.3,8850,1600,,,,,27.1,0,0,0,0,0.8,,,54,07:24:00,16:27:00,9.05,7.4,16.45,,,-5,-4,-10,-9,4020,,,,,8,7,6,4,,,,
2018-01-17,-7.4,-11.25,-11.8,-16.2,,-18,94,83.5,85.5,77,-10.8,-13.5,-13.9,-17,16,6.29,8.5,1,,,103,102.45,102.25,101.5,102,101.47,101.28,100.57,19300,12358.3,12050,4800,,,,,29.8,0,0,0,0,0,,,54,07:25:00,16:26:00,9.02,7.42,16.43,,,-7,-7,-11,-10,4030,,,,,8,7.8,7,6,,,,
2018-01-16,-10.9,-14.18,-15.75,-20.6,,-24,86,79,78,70,-14.7,-17.1,-17.9,-21.1,26,13.79,13.5,1,28,7,103.7,103.28,103.35,103,102.7,102.31,102.37,102.04,24100,15750,14450,4800,,,,,33.8,0,0,0,0,0,,,55,07:25:00,16:24:00,8.98,7.42,16.4,,,-11,-11,-14,-14,5217,,,,,8,6.8,5,2,,,,
2018-01-15,-13.8,-19.81,-24.04,-34.3,,-34,82,77,76,70,-16.8,-22.9,-24.8,-32.8,35,17,18,1,37,8,104.8,104.45,104.3,103.8,103.82,103.44,103.33,102.85,48300,25475,27350,6400,,,,,42,0,0,0,0,0.5,,,58,07:26:00,16:23:00,8.95,7.43,16.38,,,-14,-14,-20,-20,5552,,,,,8,4.5,4.5,1,,,,
2018-01-14,-19.2,-24.23,-26.79,-34.4,,-39,79,72,72,65,-24.8,-27.9,-28.9,-32.9,26,14.17,13,0,33,23,104.6,103.97,103.8,103,103.57,102.97,102.77,101.97,48300,35195.8,36200,24100,,,,,44.8,0,0,0,0,0,,,59,07:26:00,16:22:00,8.93,7.43,16.37,,,-18,-17,-24,-24,7461,,,,,4,1.5,2,0,,,,
2018-01-13,-3.9,-12.15,-14.45,-25,,-32,91,77.5,75.5,60,-5.4,-15.4,-15.9,-26.4,15,11,10,5,35,34,102.9,101.7,101.9,100.9,101.94,100.74,100.94,99.93,48300,12391.7,24550,800,,,,,32.5,0,0,0,0,17.1,,,54,07:27:00,16:20:00,8.88,7.45,16.33,,,-9,-7,-20,-20,2520,,,,,8,4.4,4.5,1,,,,
2018-01-12,9.3,4.62,2.75,-3.8,,-7,100,97.2,93.5,87,8.9,4.2,2.6,-3.7,13,7.75,7,1,44,33,101.3,100.56,100.65,100,100.35,99.63,99.7,99.05,48300,9779.2,24250,200,,,,,15.2,0,0,0,0,20.8,,,45,07:27:00,16:19:00,8.87,7.45,16.32,,,10,10,-7,-7,940,,,,,8,7.7,6,4,,,,
2018-01-11,4.4,-0.12,-0.14,-4.7,,-7,99,96.7,92.5,86,2.8,-0.6,-1.9,-6.7,16,6.29,8.5,1,,,102,101.77,101.65,101.3,101.03,100.81,100.7,100.38,11300,3512.5,6250,1200,,,,,18.1,0,0,0,0,11.4,,,50,07:28:00,16:18:00,8.83,7.47,16.3,,,5,7,5,8,900,,,,,8,8,8,8,,,,
2018-01-10,-4.6,-9.75,-9.64,-14.7,,-23,84,72.2,73.5,63,-8.4,-13.9,-12.7,-17,27,10.71,14.5,2,,,103.2,102.77,102.6,102,102.24,101.79,101.66,101.09,40200,27208.3,24950,9700,,,,,27.6,0,0,0,0,0.3,,,50,07:28:00,16:17:00,8.82,7.47,16.28,3,3,-7,-7,-7,-7,5540,,,,,8,6.2,5,2,,,,
2018-01-09,-4.2,-7.2,-7.85,-11.5,,-19,91,71.4,74.5,58,-8.7,-11.7,-12.5,-16.3,29,17.75,15.5,2,50,28,102.7,101.53,101.75,100.8,101.74,100.58,100.77,99.81,32200,20691.7,17100,2000,,,,,25.9,0,0,0,0,1,,,62,07:29:00,16:15:00,8.77,7.48,16.25,3,3,-6,-5,-17,-15,3750,,,,,8,6.2,5,2,,,,
2018-01-08,-7.4,-12.08,-12.75,-18.1,,-21,91,83.9,84.5,78,-9.1,-14.3,-15.2,-21.2,22,9.17,11.5,1,35,6,101.9,101.36,101.35,100.8,100.92,100.39,100.36,99.81,24100,7683.3,12550,1000,,,,,30.8,0,0,0,0,8.4,,,51,07:29:00,16:14:00,8.75,7.48,16.23,,,-8,-8,-9,-9,1150,,,,,8,7.2,5.5,3,,,,
2018-01-07,-18.1,-22.21,-21.95,-25.8,,-39,79,67.5,67,55,-21.6,-26.8,-26.2,-30.8,27,15.75,15,3,37,25,103.1,102.65,102.55,102,102.11,101.65,101.55,100.98,48300,23312.5,24750,1200,,,,,40,0,0,0,0,4.2,,,45,07:29:00,16:13:00,8.73,7.48,16.22,3,3,-20,-20,-19,-19,5566,,,,,8,3.7,4,0,,,,
2018-01-06,-18.7,-21.27,-21.54,-24.4,,-37,69,57.9,59,49,-26.1,-27.6,-28.1,-30.1,43,29,29,15,57,27,102.5,101.21,101.3,100.1,101.5,100.22,100.29,99.09,48300,22487.5,26150,4000,,,,,39.5,0,0,0,0,0.5,,,24,07:30:00,16:12:00,8.7,7.5,16.2,,,-19,-19,-26,-26,3830,,,,,8,5.9,4.5,1,,,,
2018-01-05,-8.6,-16.28,-14.8,-21,,-34,69,59.8,61.5,54,-16,-22.5,-21.4,-26.9,48,29.88,27.5,7,59,26,100,99.29,99.35,98.7,99,98.34,98.38,97.75,32200,17733.3,18100,4000,,,,,32.8,0,0,0,0,0.9,,,36,07:30:00,16:11:00,8.68,7.5,16.18,,,-18,-13,-22,-21,4110,,,,,8,7.2,6.5,5,,,,
2018-01-04,-6.4,-9.24,-10.75,-15.1,,-18,90,80,75,60,-8.6,-12.2,-12.3,-16,31,14.54,17.5,4,44,35,102,100.63,100.35,98.7,101,99.68,99.38,97.77,48300,23054.2,24750,1200,,,,,28.8,0,0,0,0,3.5,,,37,07:30:00,16:10:00,8.67,7.5,16.17,,,-8,-7,-12,-12,1700,,,,,8,6.8,5.5,3,,,,
2018-01-03,-11.3,-17.57,-20.14,-29,,-33,89,80.7,80.5,72,-13.5,-20.1,-21.2,-29,14,8.42,8.5,3,,,102.4,102.13,102.15,101.9,101.37,101.14,101.16,100.94,48300,16658.3,24750,1200,,,,,38.1,0,0,0,0,1.3,,,32,07:30:00,16:09:00,8.65,7.5,16.15,,,-14,-14,-15,-14,1790,,,,,8,5.3,4.5,1,,,,
2018-01-02,-19.4,-22.9,-23.2,-27,,-41,79,69.8,68,57,-23.6,-27,-27.4,-31.1,30,14.62,15.5,1,32,24,102.5,102.16,102.2,101.9,101.52,101.17,101.21,100.9,48300,22933.3,26550,4800,,,,,41.2,0,0,0,0,0.2,,,32,07:30:00,16:08:00,8.63,7.5,16.13,,,-20,-20,-25,-23,4850,,,,,8,5,4.5,1,,,,
2018-01-01,-19.3,-22.9,-22.35,-25.4,,-39,72,65.5,63.5,55,-25.4,-27.7,-27.9,-30.3,31,24.92,26,21,33,25,102.4,102.33,102.3,102.2,101.41,101.33,101.32,101.22,48300,34183.3,36200,24100,,,,,40.4,0,0,0,0,0,,,33,07:30:00,16:07:00,8.62,7.5,16.12,,,-20,-20,-30,-30,3850,,,,,8,6.4,4,0,,,,
2017-12-31,-18.1,-22.11,-21.4,-24.7,,-38,73,62.2,62.5,52,-25.4,-27.6,-27.6,-29.9,28,24.67,24,20,37,24,102.3,101.98,101.9,101.5,101.31,100.97,100.91,100.51,48300,34183.3,36200,24100,,,,,39.4,0,0,0,0,0,,,33,07:30:00,16:06:00,8.6,7.5,16.1,,,-18,-18,-25,-25,5440,,,,,6,3.2,3,0,,,,
2017-12-30,-19.7,-22.44,-24,-28.3,,-37,74,70,69,64,-25,-26.5,-27.1,-29.1,22,17.25,17,12,,,102,101.71,101.75,101.5,101.03,100.73,100.77,100.52,48300,30175,29800,11300,,,,,42,0,0,0,0,0,,,33,07:30:00,16:05:00,8.58,7.5,16.08,,,-19,-19,-25,-24,5092,,,,,8,5.2,4,0,,,,
2017-12-29,-20.6,-22.43,-25.05,-29.5,,-35,79,73.2,73.5,68,-24.6,-26,-27,-29.4,21,15.75,14.5,8,,,102.7,102.37,102.4,102.1,101.72,101.38,101.39,101.07,32200,20837.5,20950,9700,,,,,43,0,0,0,0,0,,,32,07:30:00,16:04:00,8.57,7.5,16.07,,,-19,-19,-24,-24,4530,,,,,8,4.2,4.5,1,,,,
2017-12-28,-18.3,-21.46,-21,-23.7,,-37,74,66.6,63,52,-24.3,-26.2,-26.3,-28.3,32,26.83,26.5,21,35,25,102.9,102.69,102.75,102.6,101.85,101.69,101.71,101.57,32200,19333.3,17300,2400,,,,,39,0,0,0,0,0.3,,,33,07:30:00,16:04:00,8.57,7.5,16.07,,,-18,-17,-25,-25,4650,,,,,8,6.7,5,2,,,,
2017-12-27,-20.4,-23.2,-23.25,-26.1,,-41,67,60.5,61,55,-27.4,-28.9,-29.2,-31.1,38,27.83,29,20,44,26,102.8,102.71,102.7,102.6,101.83,101.72,101.72,101.6,48300,34858.3,36200,24100,,,,,41.2,0,0,0,0,0,,,37,07:29:00,16:03:00,8.57,7.48,16.05,,,-19,-19,-24,-24,6006,,,,,8,2.4,4,0,,,,
2017-12-26,-10.5,-14.88,-16.3,-22.1,,-33,87,62.9,66.5,46,-12.9,-20.7,-20.4,-27.9,53,28.83,33,13,57,25,102.5,101.81,101.8,101.1,101.55,100.84,100.83,100.1,48300,24133.3,26550,4800,,,,,34.3,0,0,0,0,0.6,,,56,07:29:00,16:02:00,8.55,7.48,16.03,,,-14,-13,-25,-23,6220,,,,,8,2.7,4.5,1,,,,
2017-12-25,-9.7,-11.58,-11.25,-12.8,,-24,85,80.4,76,67,-13.2,-14.4,-14.8,-16.4,43,26.5,23,3,56,9,102.1,101.03,101.15,100.2,101.17,100.08,100.23,99.29,24100,9229.2,12450,800,,,,,29.2,0,0,0,0,5.1,,,30,07:29:00,16:01:00,8.53,7.48,16.02,,,-11,-11,-14,-14,1660,,,,,8,7.2,5.5,3,,,,
2017-12-24,-6.1,-9.7,-13.35,-20.6,,-21,87,75,67,47,-9.3,-13.5,-13.9,-18.6,33,15.54,18,3,39,25,102.7,102.21,101.95,101.2,101.71,101.25,100.99,100.26,48300,31104.2,29000,9700,,,,,31.4,0,0,0,0,0,,,33,07:28:00,16:01:00,8.55,7.47,16.02,,,-8,-7,-16,-11,5386,,,,,8,5.9,5,2,,,,
2017-12-23,-5.6,-8.52,-8.19,-10.8,,-21,90,85.2,81.5,73,-7.4,-10.6,-11.2,-14.9,37,27.38,23.5,10,44,7,102.6,101.57,101.6,100.6,101.62,100.61,100.66,99.69,24100,8862.5,12650,1200,,,,,26.2,0,0,0,0,15.9,,,25,07:28:00,16:00:00,8.53,7.47,16,,,-6,-6,-14,-13,1140,,,,,8,7.4,5,2,,,,
2017-12-22,-10.7,-18.96,-20.29,-29.9,,-31,83,74.5,72,61,-15.8,-22.5,-23.4,-31.1,32,10.21,16.5,1,32,6,103.3,102.98,103,102.7,102.28,101.98,101.98,101.68,48300,29562.5,30600,12900,,,,,38.3,0,0,0,0,0,,,24,07:28:00,16:00:00,8.53,7.47,16,,,-13,-13,-12,-12,3990,,,,,8,4,4,0,,,,
2017-12-21,-12.1,-15.18,-19.1,-26.1,,-27,79,64.6,67,55,-19,-20.5,-21.2,-23.4,25,16.17,15.5,6,34,25,102.8,102.32,102.2,101.6,101.81,101.34,101.24,100.66,48300,33175,36200,24100,,,,,37.1,0,0,0,0,0,,,25,07:27:00,15:59:00,8.53,7.45,15.98,,,-13,-13,-22,-22,5963,,,,,7,2.4,3.5,0,,,,
2017-12-20,-2.4,-7.32,-7.95,-13.5,,-21,91,71.4,73,55,-6.7,-11.8,-12.2,-17.7,22,16.21,12.5,3,46,28,101.6,100.67,100.7,99.8,100.61,99.73,99.76,98.91,48300,26537.5,32200,16100,,,,,25.9,0,0,0,0,0,,,29,07:27:00,15:59:00,8.53,7.45,15.98,,,-6,-6,-18,-18,2350,,,,,8,6.8,6.5,5,,,,
2017-12-19,-4.1,-6.74,-6.65,-9.2,,-15,93,86.2,82,71,-5.5,-8.7,-9.4,-13.4,26,9.25,13.5,1,36,24,101,100.2,100.3,99.6,100.09,99.26,99.39,98.69,32200,10600,16700,1200,,,,,24.6,0,0,0,0,6.6,,,24,07:26:00,15:58:00,8.53,7.43,15.97,,,-5,-4,-7,-7,890,,,,,8,6.5,5,2,,,,
2017-12-18,-8.8,-14.06,-15.9,-23,,-28,82,73.6,73.5,65,-13,-17.8,-19.1,-25.2,10,3.88,5.5,1,,,102.5,101.78,101.8,101.1,101.53,100.8,100.81,100.1,48300,29833.3,29000,9700,,,,,33.9,0,0,0,0,0,,,25,07:25:00,15:58:00,8.55,7.42,15.97,,,-12,-12,-12,-12,2580,,,,,8,7.9,7.5,7,,,,
2017-12-17,-14.3,-18.19,-20,-25.7,,-30,75,67,66,57,-20.8,-22.9,-23.4,-26,25,16.17,14,3,36,22,102.7,102.54,102.45,102.2,101.73,101.55,101.49,101.24,48300,33179.2,36200,24100,,,,,38,0,0,0,0,0,,,25,07:25:00,15:58:00,8.55,7.42,15.97,,,-15,-15,-20,-19,6223,,,,,7,1.9,3.5,0,,,,
2017-12-16,-10.1,-15.47,-17,-23.9,,-28,87,75,73,59,-15.2,-19,-19.6,-24.1,20,7.62,10.5,1,,,102.2,101.39,101.57,100.95,101.25,100.42,100.62,100,48300,28079.2,27350,6400,,,,,35,0,0,0,0,0.2,,,26,07:24:00,15:57:00,8.55,7.4,15.95,,,-9,-9,-22,-21,3220,,,,,8,4,4,0,,,,
2017-12-15,-14.6,-17.45,-17.6,-20.6,,-31,81,71.7,73.5,66,-18.3,-21.4,-21.5,-24.7,23,12.71,12.5,2,39,27,101.7,101.36,101.35,101,100.69,100.39,100.38,100.07,48300,27387.5,26150,4000,,,,,35.6,0,0,0,0,0,,,27,07:23:00,15:57:00,8.57,7.38,15.95,,,-15,-15,-15,-15,5329,,,,,8,4.5,4.5,1,,,,
2017-12-14,-14,-15.93,-15.95,-17.9,,-30,78,70.7,72,66,-17.9,-20.1,-20.1,-22.4,36,30.75,29,22,44,24,101.1,100.2,100.2,99.3,100.09,99.24,99.24,98.39,24100,16412.5,15250,6400,,,,,34,0,0,0,0,0.2,,,35,07:22:00,15:57:00,8.58,7.37,15.95,,,-12,-12,-19,-19,4970,,,,,8,5.6,5,2,,,,
2017-12-13,-4.5,-9.58,-10.15,-15.8,,-26,92,80.7,79,66,-5.7,-12.3,-12.9,-20.1,39,26.54,22,5,59,26,99.2,98.85,98.85,98.5,98.27,97.91,97.9,97.53,24100,8654.2,12250,400,,,,,28.1,0,0,0,0,5.2,,,45,07:22:00,15:57:00,8.58,7.37,15.95,,,-7,-7,-16,-16,2860,,,,,8,5.8,5,2,,,,
2017-12-12,-4.8,-10.01,-10.45,-16.1,,-21,91,81.9,79.5,68,-7.2,-12.6,-13.7,-20.1,50,31.04,27,4,67,6,101.9,100.76,100.65,99.4,100.91,99.81,99.67,98.43,24100,6287.5,12350,600,,,,,28.4,0,0,0,0,18.5,,,6,07:21:00,15:57:00,8.6,7.35,15.95,,,-6,-6,-5,-5,1440,,,,,8,6.2,4.5,1,,,,
2017-12-11,-9.4,-13.63,-15.25,-21.1,,-24,86,69.9,67,48,-13.4,-18.2,-17.8,-22.1,23,8.5,12,1,,,101.9,101.61,101.5,101.1,100.97,100.65,100.56,100.15,48300,32583.3,28200,8100,,,,,33.2,0,0,0,0,0,,,7,07:20:00,15:57:00,8.62,7.33,15.95,,,-10,-10,-16,-16,6161,,,,,8,3.5,4.5,1,,,,
2017-12-10,-3.1,-6.01,-6.3,-9.5,,-15,88,81.4,78,68,-4.9,-8.7,-9.1,-13.3,27,9.21,14,1,35,27,101,100.56,100.6,100.2,100.1,99.64,99.67,99.25,48300,17379.2,25150,2000,,,,,24.3,0,0,0,0,1.9,,,3,07:19:00,15:57:00,8.63,7.32,15.95,,,-2,-2,-15,-10,2090,,,,,8,6.7,6,4,,,,
2017-12-09,-0.5,-3.15,-4.84,-9.2,,-10,80,74,71.5,63,-6,-7.2,-7.5,-9,22,9.83,12,2,30,22,101.5,101.22,101.1,100.7,100.59,100.28,100.18,99.77,48300,26116.7,36200,24100,,,,,22.8,0,0,0,0,0,,,4,07:18:00,15:57:00,8.65,7.3,15.95,,,-2,-1,-6,-6,3060,,,,,8,6.9,5,2,,,,
2017-12-08,-0.2,-2.46,-3.25,-6.3,,-11,94,73.3,77,60,-4,-6.7,-7,-9.9,24,14.58,13,2,32,21,101.3,101.13,101.05,100.8,100.35,100.19,100.13,99.91,40200,21450,22500,4800,,,,,21.2,0,0,0,0,0.4,,,4,07:17:00,15:57:00,8.67,7.28,15.95,,,-2,-2,-5,-4,3820,,,,,8,7.2,5.5,3,,,,
2017-12-07,0,-1.51,-1.65,-3.3,,-8,94,68.2,75.5,57,-4.2,-6.8,-6.5,-8.8,29,14.96,16.5,4,39,26,100.9,100.78,100.75,100.6,99.97,99.85,99.82,99.67,48300,31741.7,24950,1600,,,,,19.6,0,0,0,0,1.8,,,2,07:16:00,15:57:00,8.68,7.27,15.95,,,-1,-1,-3,-3,3010,,,,,8,7.6,7,6,,,,
2017-12-06,5.3,1.17,1.5,-2.3,,-7,99,68.5,74,49,3,-4.3,-2.9,-8.8,35,22.04,20,5,43,25,100.8,100.61,100.5,100.2,99.84,99.69,99.57,99.3,48300,31920.8,25150,2000,,,,,16.5,0,0,0,0,2.5,,,2,07:15:00,15:57:00,8.7,7.25,15.95,,,0,1,-3,-2,5776,,,,,8,5.1,5,2,,,,
2017-12-05,3.1,0.84,1.05,-1,,-7,98,89,86,74,2.2,-0.8,-1.1,-4.4,29,21.08,21,13,32,6,102.7,101.69,101.5,100.3,101.77,100.76,100.57,99.38,48300,16829.2,25150,2000,,,,,16.9,0,0,0,0,22.9,,,6,07:14:00,15:57:00,8.72,7.23,15.95,,,5,5,-1,0,940,,,,,8,7.9,6.5,5,,,,
2017-12-04,0,-1.59,-2.54,-5.1,,-8,90,78.5,78.5,67,-3.1,-4.9,-4.8,-6.5,33,12.92,17,1,32,9,103.4,103.18,103.15,102.9,102.43,102.22,102.17,101.92,48300,32504.2,36200,24100,,,,,20.5,0,0,0,0,0,,,7,07:13:00,15:58:00,8.75,7.22,15.97,,,-1,-1,-2,-1,2670,,,,,8,7.1,5,2,,,,
2017-12-03,0,-1.95,-2.95,-5.9,,-7,91,83.6,82.5,74,-3,-4.4,-4.5,-6.1,12,7.67,7,2,,,102.9,102.65,102.7,102.5,101.94,101.69,101.76,101.57,24100,21029.2,15250,6400,,,,,20.9,0,0,0,0,0.2,,,7,07:12:00,15:58:00,8.77,7.2,15.97,,,0,0,-6,-5,2510,,,,,8,7.4,6.5,5,,,,
2017-12-02,1.1,-1.92,-3,-7.1,,-6,83,72.8,71.5,60,-4,-6.2,-6,-8.1,8,3.83,4.5,1,,,102.8,102.63,102.65,102.5,101.81,101.66,101.69,101.57,48300,30158.3,36200,24100,,,,,21,0,0,0,0,0,,,6,07:10:00,15:58:00,8.8,7.17,15.97,,,-1,-1,-5,-5,3290,,,,,8,7.8,7.5,7,,,,
2017-12-01,3.2,0.73,0.95,-1.3,,-3,99,82,82.5,66,0,-2.2,-2.4,-4.8,18,8.67,10.5,3,85,9,102.6,101.97,101.9,101.2,101.62,101.02,100.96,100.3,48300,21741.7,24750,1200,,,,,17.1,0,0,0,0,2.3,,,8,07:09:00,15:59:00,8.83,7.15,15.98,,,0,1,-9,-5,3310,,,,,8,7.3,6,4,,,,
2017-11-30,-0.7,-5.28,-6.5,-12.3,,-15,96,76.1,75.5,55,-2.4,-9,-7.8,-13.2,26,9.62,14.5,3,,,102.8,101.99,102,101.2,101.81,101.05,101.06,100.3,48300,24087.5,24650,1000,,,,,24.5,0,0,0,0,7.7,,,1,07:08:00,15:59:00,8.85,7.13,15.98,,,-2,-1,-2,-1,4892,,,,,8,5.4,4,0,,,,
2017-11-29,3.7,-1.23,-2.8,-9.3,,-11,94,75.1,74,54,0.4,-5.3,-5.5,-11.3,30,15.46,17,4,97,30,102.7,101.67,101.75,100.8,101.8,100.74,100.85,99.9,48300,24341.7,27350,6400,,,,,20.8,0,0,0,0,5.1,,,1,07:07:00,16:00:00,8.88,7.12,16,,,1,2,-13,0,3770,,,,,8,5.1,4,0,,,,
2017-11-28,-0.7,-8.09,-8.5,-16.3,,-19,78,69.8,67.5,57,-5.2,-12.7,-11.3,-17.4,17,8.25,9,1,96,30,103,102.17,102,101,102.01,101.2,101.01,100.02,48300,33054.2,30600,12900,,,,,26.5,0,0,0,0,0,,,1,07:06:00,16:00:00,8.9,7.1,16,,,-3,-3,-1,-1,3170,,,,,8,6.6,4,0,,,,
2017-11-27,-5.6,-8.32,-10.95,-16.3,,-20,84,67.2,68.5,53,-8.5,-13.5,-12.7,-16.9,23,14.96,15,7,35,30,102.7,101.65,101.75,100.8,101.69,100.7,100.76,99.83,48300,34183.3,36200,24100,,,,,28.9,0,0,0,0,0,,,1,07:04:00,16:01:00,8.95,7.07,16.02,,,-7,-6,-15,-14,6778,,,,,8,4.1,4,0,,,,
2017-11-26,2.1,-2.75,-2.15,-6.4,,-12,86,68,70.5,55,-1.1,-7.9,-5.9,-10.7,28,18.92,19.5,11,39,30,101,100.75,100.7,100.4,100.05,99.81,99.74,99.43,48300,32845.8,32200,16100,,,,,20.1,0,0,0,0,0,,,1,07:03:00,16:02:00,8.98,7.05,16.03,,,-3,-2,-9,-7,5414,,,,,8,6.8,5,2,,,,
2017-11-25,4.1,1.25,0.64,-2.8,,-4,95,91.2,84,73,1.4,0,-0.2,-1.9,21,8.29,11,1,33,28,100.4,100.17,100.15,99.9,99.43,99.24,99.22,99,48300,20370.8,25750,3200,,,,,17.4,0,0,0,0,9.9,,,3,07:02:00,16:02:00,9,7.03,16.03,,,3,5,-5,-5,1240,,,,,8,7.5,7,6,,,,
2017-11-24,0,-2.02,-1.65,-3.3,,-8,93,84.7,78.5,64,-1.8,-4.4,-4.8,-7.9,20,11.33,12,4,30,27,101.3,100.94,100.85,100.4,100.32,100.01,99.92,99.51,24100,11208.3,12650,1200,,,,,19.6,0,0,0,0,9.1,,,0,07:00:00,16:03:00,9.05,7,16.05,,,0,0,-1,1,1800,,,,,8,7.5,6.5,5,,,,
2017-11-23,-3.2,-5.13,-5.4,-7.6,,-15,88,69.9,73.5,59,-5.5,-9.9,-8.7,-11.8,31,19.83,19.5,8,39,27,101.7,101.42,101.3,100.9,100.8,100.47,100.4,100,48300,30229.2,24950,1600,,,,,23.4,0,0,0,0,1,,,0,06:59:00,16:04:00,9.08,6.98,16.07,,,-3,-2,-7,-3,5637,,,,,8,6,4,0,,,,
2017-11-22,2.6,-0.2,-1.6,-5.8,,-12,95,85.8,79.5,64,1.4,-2.4,-4.7,-10.8,23,10.29,12,1,35,31,101.5,101.31,101.3,101.1,100.55,100.38,100.36,100.17,24100,14812.5,12450,800,,,,,19.6,0,0,0,0,3.8,,,0,06:58:00,16:05:00,9.12,6.97,16.08,,,1,2,-11,-1,1510,,,,,8,6.8,4,0,,,,
